Name,Super,Abstract,Persistent,Final,Deprecated,Hidden,SqlTable,System,Ensemble
HS.FHIR.DTL.vDSTU2.Model.Element.ValueSet.expansion,HS.FHIR.DTL.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Element.ValueSet.expansion.contains,HS.FHIR.DTL.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Element.ValueSet.expansion.parameter,HS.FHIR.DTL.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Element.VisionPrescription.dispense,HS.FHIR.DTL.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Account,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.AllergyIntolerance,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Appointment,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.AppointmentResponse,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.AuditEvent,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Basic,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Binary,HS.FHIR.DTL.vDSTU2.Model.Base.Resource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Bundle,HS.FHIR.DTL.vDSTU2.Model.Base.Resource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.BodySite,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.CarePlan,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Claim,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.ClaimResponse,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.ClinicalImpression,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Communication,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.CommunicationRequest,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Composition,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.ConceptMap,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Condition,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Conformance,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Contract,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Coverage,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.DataElement,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.DetectedIssue,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Device,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.DeviceComponent,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.DeviceMetric,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.DeviceUseRequest,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.DeviceUseStatement,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.DiagnosticOrder,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.DiagnosticReport,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.DocumentManifest,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.EligibilityRequest,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.DocumentReference,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.EligibilityResponse,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Encounter,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.EnrollmentRequest,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.EnrollmentResponse,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.EpisodeOfCare,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.ExplanationOfBenefit,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.FamilyMemberHistory,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Flag,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Goal,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Group,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.ImagingObjectSelection,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.HealthcareService,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.ImagingStudy,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Immunization,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.ImmunizationRecommendation,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.List,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.ImplementationGuide,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Location,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Media,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Medication,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.MedicationAdministration,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.MedicationDispense,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.MedicationOrder,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.MedicationStatement,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.MessageHeader,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.NamingSystem,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.NutritionOrder,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Observation,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.OperationDefinition,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.OperationOutcome,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Order,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.OrderResponse,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Organization,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Parameters,HS.FHIR.DTL.vDSTU2.Model.Base.Resource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.PaymentNotice,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Patient,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.PaymentReconciliation,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Person,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Practitioner,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Procedure,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.ProcedureRequest,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.ProcessRequest,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.ProcessResponse,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Provenance,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Questionnaire,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.QuestionnaireResponse,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.ReferralRequest,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.RelatedPerson,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.RiskAssessment,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Schedule,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Slot,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.SearchParameter,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Specimen,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.StructureDefinition,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Subscription,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.Substance,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.SupplyDelivery,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.SupplyRequest,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.TestScript,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.ValueSet,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vDSTU2.Model.Resource.VisionPrescription,HS.FHIR.DTL.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vR4.Model.Base.BackboneElement,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Base.DomainResource,HS.FHIR.DTL.vR4.Model.Base.Resource,,,,,,,,
HS.FHIR.DTL.vR4.Model.Base.Element,%Library.RegisteredObject~HS.FHIR.DTL.Util.XML.Adapter~HS.FHIR.DTL.Util.JSON.Adapter~%XML.Adaptor,,,,,,,,
HS.FHIR.DTL.vR4.Model.Base.Meta,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Base.Narrative,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Base.Extension,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Base.Resource,%Library.RegisteredObject~HS.FHIR.DTL.Util.XML.Adapter~HS.FHIR.DTL.Util.JSON.Adapter~%XML.Adaptor,,,,,,,,
HS.FHIR.DTL.vR4.Model.Base.Reference,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Age,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Address,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Annotation,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Attachment,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.CodeableConcept,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Coding,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.ContactDetail,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.ContactPoint,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Contributor,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Count,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Distance,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.DataRequirement,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Duration,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Expression,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.HumanName,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Identifier,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.MarketingStatus,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.MetadataResource,HS.FHIR.DTL.vR4.Model.Base.DomainResource,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Money,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.MoneyQuantity,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.ParameterDefinition,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Period,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Population,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.ProdCharacteristic,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.ProductShelfLife,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Quantity,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Range,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Ratio,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.RelatedArtifact,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.SampledData,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Signature,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.SimpleQuantity,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.SubstanceAmount,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.Timing,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.TriggerDefinition,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Datatype.UsageContext,HS.FHIR.DTL.vR4.Model.Base.Element,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Account.coverage,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Account.guarantor,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.ActivityDefinition.dynamicValue,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.ActivityDefinition.participant,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.AdverseEvent.suspectEntity,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.AdverseEvent.suspectEntity.causality,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.AllergyIntolerance.reaction,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Appointment.participant,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.AuditEvent.agent,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.AuditEvent.agent.network,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.AuditEvent.entity.detail,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.AuditEvent.entity,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.AuditEvent.source,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.BiologicallyDerivedProduct.collection,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.BiologicallyDerivedProduct.manipulation,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.BiologicallyDerivedProduct.processing,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.BiologicallyDerivedProduct.storage,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Bundle.entry,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Bundle.entry.request,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Bundle.entry.response,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Bundle.entry.search,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Bundle.link,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CapabilityStatement.document,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CapabilityStatement.implementation,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CapabilityStatement.messaging,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CapabilityStatement.messaging.endpoint,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CapabilityStatement.messaging.supportedMessage,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CapabilityStatement.rest,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CapabilityStatement.rest.interaction,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CapabilityStatement.rest.resource.interaction,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CapabilityStatement.rest.resource,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CapabilityStatement.rest.resource.operation,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CapabilityStatement.rest.resource.searchParam,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CapabilityStatement.rest.security,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CapabilityStatement.software,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CarePlan.activity,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CareTeam.participant,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CarePlan.activity.detail,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.CatalogEntry.relatedEntry,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.ChargeItem.performer,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.ChargeItemDefinition.applicability,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.ChargeItemDefinition.propertyGroup,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.ChargeItemDefinition.propertyGroup.priceComponent,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Claim.accident,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Claim.careTeam,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Claim.diagnosis,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Claim.insurance,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Claim.item.detail,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Claim.item,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Claim.payee,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Claim.item.detail.subDetail,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Claim.related,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Claim.procedure,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.Claim.supportingInfo,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.ClaimResponse.addItem,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.DTL.vR4.Model.Element.ClaimResponse.addItem.detail,HS.FHIR.DTL.vR4.Model.Base.BackboneElement,,,,,,,,
